2023-12-01 03:00,813
2023-12-01 03:10,818
2023-12-01 03:15,819
2023-12-01 03:30,828
2023-12-01 03:45,840
2023-12-01 04:00,855
2023-12-01 04:15,866
2023-12-01 04:30,871
2023-12-01 04:45,882
2023-12-01 05:00,889
2023-12-01 05:15,893
2023-12-01 05:30,901
2023-12-01 05:45,912
2023-12-01 06:00,924
2023-12-01 06:15,928
2023-12-01 06:30,939
2023-12-01 06:45,951
2023-12-01 07:00,955
2023-12-01 07:15,964
2023-12-01 07:30,966
2023-12-01 07:45,971
2023-12-01 08:00,980
2023-12-01 08:15,990
2023-12-01 08:30,1003
2023-12-01 08:45,1013
2023-12-01 09:00,1021
2023-12-01 09:15,1034
2023-12-01 09:30,1043
2023-12-01 09:45,1049
2023-12-01 10:00,1056
2023-12-01 10:15,1094
2023-12-01 10:30,1149
2023-12-01 10:45,1202
2023-12-01 11:00,1258
2023-12-01 11:15,1317
2023-12-01 11:30,1367
2023-12-01 11:45,1413
2023-12-01 12:00,1464
2023-12-01 12:15,1508
2023-12-01 12:30,1573
2023-12-01 12:45,1591
2023-12-01 13:00,1602
2023-12-01 13:15,1626
2023-12-01 13:30,1641
2023-12-01 13:45,1654
2023-12-01 14:00,1667
2023-12-01 14:15,1684
2023-12-01 14:30,1703
2023-12-01 14:45,1713
2023-12-01 15:00,1725
2023-12-01 15:15,1735
2023-12-01 15:30,1757
2023-12-01 15:45,1773
2023-12-01 16:00,1790
2023-12-01 16:15,1805
2023-12-01 16:30,1814
2023-12-01 16:45,1824
2023-12-01 17:00,1834
2023-12-01 17:15,1840
2023-12-01 17:30,1851
2023-12-01 17:45,1860
2023-12-01 18:00,1874
2023-12-01 18:15,1889
2023-12-01 18:30,1898
2023-12-01 18:45,1911
2023-12-01 19:00,1929
2023-12-01 19:15,1941
2023-12-01 19:30,1957
2023-12-01 19:45,1967
2023-12-01 20:00,1989
2023-12-01 20:15,2002
2023-12-01 20:30,2003
2023-12-01 20:48,2015
2023-12-01 21:03,2030
2023-12-01 21:18,2048
2023-12-01 21:33,2056
2023-12-01 21:48,2064
2023-12-01 22:03,2078
2023-12-01 22:18,2090
2023-12-01 22:33,2103
2023-12-01 22:48,2113
2023-12-01 23:03,2125
2023-12-01 23:18,2135
2023-12-01 23:33,2144
2023-12-01 23:48,2155
2023-12-02 00:03,2165
2023-12-02 00:18,2170
2023-12-02 00:33,2175
2023-12-02 00:48,2179
2023-12-02 01:03,2190
2023-12-02 01:18,2194
2023-12-02 01:33,2200
2023-12-02 01:48,2207
2023-12-02 02:03,2217
